Company Common Name,Instrument,Issuer Ticker,GVKEY,Compustat_Company_Name
Corner Growth Acquisition Corp 2,TRON.OQ^I24,,,
Woodbridge Ventures II Inc,WOODp.V,,,
Wittering Capital Corp,WITTp.V,,,
Zoro Bidco Inc,Z2EN34.SA^K22,ZOROB,,
Elliott Opportunity II Corp,EOCW.N^G23,,,
Liberty PlugIns Inc,LIBP.PK,,,
Red Eye Louie's Inc,RDEL.PK,,,
Honeyfund.com Inc,HNFD.PK,,,
Macondray Capital Acquisition Corp I,DRAY.OQ^A23,,,
Corsair Partnering Corp,CORS.N^G23,,,
Regenera Insights Inc,RGEN.CD,,,
Eastport Critical Metals Corp,EVI.V,,,
Frontier Investment Corp,FICV.OQ^B24,,,
Good Works II Acquisition Corp,GWII.OQ^C23,,,
Revitalist Lifestyle and Wellness Ltd,CALM.CD,,,
Fountainhall Capital Corp,FUNp.V,,,
AKA Brands Holding Corp,AKA.N,AKAX,,
Acropolis Infrastructure Acquisition Corp,ACRO.N^L23,,,
Shellron Capital Ltd,SHLLp.V,,,
Rumbu Holdings Ltd,RMB.V,,,
Apartmentlove Inc,APLV.CD^C26,APLV,,
Distinctive Brands Inc,SOVO.OQ^C24,CPBDI,,
Good2Go4 Corp,GFORp.V,,,
Clearwater Analytics Holdings Inc,CWAN.N,CWAN,,
TenX Protocols Inc,TNX.V,,,
Seegnal Inc,SEGN.V,,,
XR Immersive Tech Inc,VRAI.CD,,,
Clover Leaf Capital Corp,CLOE.PK^A25,,,
Perception Capital Corp III,PFTA.OQ^L24,,,
Evil Empire Designs Inc,EVVL.PK,,,
Williams Rowland Acquisition Corp,WRAC.A^C24,,,
MELI Kaszek Pioneer Corp,MEKA.OQ^F23,,,
Inpoint Commercial Real Estate Income Inc,ICR_pa.N,ICR,,
Nepra Foods Inc,NPRA.CD,,,
Life Time Group Holdings Inc,LTH.N,LTH,,
Tang Capital Partners IV Inc,THRX.OQ^B24,,,
First and Goal Capital Corp,FGCCp.V,,,
Greenway Greenhouse Cannabis Corp,GWAY.CD,,,
Seven Oaks Capital Corp,SEVNp.V,,,
Fast Casual Concepts Inc,FCCI.PK,,,
KP3993 Resources Inc,KPENp.V,,,
Healthwell Acquisition Corp I,HWEL.OQ^L23,,,
Clean Energy Special Situations Corp,SWSS.PK,,,
Blue Whale Acquisition Corp I,BWC.OQ^H23,,,
BlackRock ESG Capital Allocation Term Trust,ECAT.N,,,
Telescope Innovations Corp,TELI.CD,,,
Immutable Holdings Inc,HOLD.NLB,,,
H2 Ventures 1 Inc,HOp.V,,,
Trump Media & Technology Group Corp,DJT.OQ,DJT,,
Metaguestai Inc,METG.CD,,,
World Quantum Growth Acquisition Corp,WQGA.N^B23,,,
Hammerhead Energy Inc,HHRS.TO^L23,WCPHME,,
African Agriculture Holdings Inc,AAGR.PK,,,
Kensington Capital Acquisition Corp V,KCGI.N^H24,,,
AfterNext Healthtech Acquisition Corp,AFTR.N^H23,,,
AxonPrime Infrastructure Acquisition Corp,APMI.OQ^H23,,,
Rivalry Corp,RVLY.V,,,
Bow Lake Capital Corp,BLCCp.V,,,
Solid Impact Investments Corp,SOLIp.V,,,
Planet X II Capital Corp,PLXXp.V,,,
Ocean Shore Capital Corp,OCAPp.V,,,
Waverley Capital Acquisition Corp 1,WAVC.N^H23,,,
ECC Ventures 5 Corp,ECCVp.V,,,
HireRight Holdings Corp,HRT.N^F24,HARTPH,,
Minority Equality Opportunities Acquisition Inc,MEOA.OQ^G23,,,
Getnet Adquirencia e Servicos para Meios de Pagamento SA - Instituicao de Pagamento,GETT3.SA^A23,,,
Concord Acquisition Corp II,CNDA.PK,,,
Vulcain Corp,VLAI.PK,,,
Parabellum Acquisition Corp,PRBM.PK^F23,,,
DTRT Health Acquisition Corp,DTRT.OQ^B23,,,
NYLI CBRE Global Infrastructure Megatrends Term Fund,MEGI.N,,,
Wilson Sons SA,PORT3.SA^L25,PORTC,,
Devolver Digital Inc,DEVO.L,,,
GQG Partners Inc,GQG.AX,,,
Argo Opportunity Corp,AROCp.V,,,
SILVERspac Inc,SLVR.OQ^I23,,,
St Davids Capital Inc,SDCIp.V,,,
Blockchain Moon Acquisition Corp,BMAQ.OQ^D23,,,
Sierra Lake Acquisition Corp,SIER.OQ^L22,,,
ICWHY Capital Ventures Inc,ICWYp.V,,,
Nowigence Inc,NOWG.PK,,,
ECC Ventures 6 Corp,ECCSp.V,,,
Sanaby Health Acquisition Corp I,SANB.OQ^J22,,,
Direct Selling Acquisition Corp,DSAQ.PK^L25,,,
Black Mountain Acquisition Corp,BMAC.N^L23,,,
Live Oak Crestview Climate Acquisition Corp,LOCC.N^K23,,,
Los Castillos Real Estate Inc,LCASB.PN,CASR,,
Doseology Sciences Inc,MOOD.CD,,,
Achari Ventures Holdings Corp I,AVHI.PK^J24,,,
Fresh Factory BC Ltd,FRSH.V,,,
Nuveen Multi-Asset Income Fund,NMAI.N,,,
Artemis Strategic Investment Corp,ARTE.OQ^K23,,,
Monterey Innovation Acquisition Corp,MTRY.OQ^K23,,,
TG Venture Acquisition Corp,TGVC.OQ^C24,,,
Green Scientific Labs Holdings Inc,GSL.CD,,,
Guggenheim Active Allocation Fund,GUG.N,,,
MKUL Inc,MKULQ.PK^C24,,,
XCF Global Inc,SAFX.OQ,,,
Wellfield Technologies Inc,WFLD.V,,,
TripSitter Clinic Ltd,KETA.CD,,,
Mountain Crest Acquisition Corp V,MCAG.PK,,,
Legible Inc,READ.CD^J25,,,
Grosvenor CPC I Inc,GRVAp.V,,,
BULGOLD Inc,ZLTO.V,,,
HydroGraph Clean Power Inc,HG.CD,,,
Sirnaomics Ltd,2257.HK,,,
BM3EAC Corp,BACE.AS,,,
Evocati Capital Resources Inc,EVOCp.V,,,
Nuveen Variable Rate Preferred & Income Fund,NPFD.N,,,
AE Fuels Corp,AEF.V,,,
Integral Acquisition Corp 1,INTE.PK,,,
Public Policy Holding Company Inc,PPHC.L,,,
SharonAI Holdings Inc,SHAZ.OQ,,,
SureNano Science Ltd,SURE.CD,,,
Hempalta Corp,HEMP.V,,,
Fabled Copper Corp,FABL.CD^A26,,,
Rupert's Crossing Capital Inc,RUCCp.V,,,
Rigel Resource Acquisition Corp,RRACF.PK^K25,,,
Wytec International Inc,WYTC.PK,,,
MAC Alpha Ltd,MACA.L,,,
Nvni Group Ltd,NVNI.OQ,NVNI,,
Serena Energia SA,SRNA3.SA^L25,MEGAC,,
Drilling Tools International Corp,DTI.OQ,,,
Blue Gold Ltd,BGL.OQ,,,
Chain Bridge I,CBRRF.PK,,,
Integrated Rail & Resources Inc,IRRX.PK^A26,,,
Nova Net Lease REIT,NNLu.CD^B25,,,
CID HoldCo Inc,DAIC.OQ,,,
Transition Opportunities Corp,TOPp.V,,,
Financial Strategies Acquisition Corp,FXCO.PK^F24,,,
NeoTerrex Minerals Inc.,NTX.V,,,
Mijem Newcomm Tech Inc,MJEMx.CD,,,
Banco de Valores SA,VALOm.BA,VALO,,
North Shore Uranium Ltd,NSU.V,,,
Beard Energy Transition Acquisition Corp,BRD.N^L23,,,
Everest Consolidator Acquisition Corp,EVCO.PK,,,
Gardiner Healthcare Acquisitions Corp,GDNR.OQ^L23,,,
Source Rock Royalties Ltd,SRR.V,,,
Alpha Star Acquisition Corp,ALSAF.PK,,,
Integrated Wellness Acquisition Corp,WELNF.PK,,,
CULT Food Science Corp (Pre-Reincorporation),CULT.CD,,,
Aurum Lake Mining Corp,ARL.V,,,
ST Energy Transition I Ltd,STET.N^F23,,,
Piermont Valley Acquisition Corp,CMCAF.PK,,,
Landa App LLC,LNDOS.PK^I25,,,
Bullpen Parlay Acquisition Co,BPAC.OQ^F23,,,
Inception Growth Acquisition Ltd,IGTA.PK,,,
Evolution Metals & Technologies Corp,EMAT.OQ,,,
Games & Esports Experience Acquisition Corp,GEEX.OQ^D23,,,
Profusa Inc,PFSA.OQ,,,
Motive Capital Corp II,MTVC.N^F23,,,
Angel Studios Inc,ANGX.N,,,
Sculptor Acquisition Corp I,SCUA.N^F23,,,
Growth for Good Acquisition Corp,GFGD.OQ^I23,,,
Blaize Holdings Inc,BZAI.OQ,,,
Healthcare AI Acquisition Corp,HAIAF.PK,,,
Way of Will Inc,WAY.CD,,,
PharmaCorp Rx Inc,PCRX.V,,,
AAJ Capital 3 Corp,AAAJp.V,,,
CarbonTech Capital Corp,CTp.V,,,
Classover Holdings Inc (Pre-Reincorporation),KIDZ.OQ,,,
EVe Mobility Acquisition Corp,EVE.A^L24,,,
Metasphere Labs Inc,LABZ.CD,,,
Ault Disruptive Technologies Corp,ADRT.A^J24,,,
A2ZCryptocap Inc,AZCp.V,,,
Fold Holdings Inc,FLD.OQ,,,
Revelstone Capital Acquisition Corp,RCAC.PK^D24,,,
Cohen & Steers Real Estate Opportunities and Income Fund,RLTY.N,,,
"RiverNorth Managed Duration Municipal Income Fund II, Inc",RMMZ.N,,,
Arogo Capital Acquisition Corp,AOGO.PK,,,
Agriculture & Natural Solutions Acquisition Corp,ANSC.OQ,,,
Atlas One Capital Corp,ACAPp.V,,,
Broad Capital Acquisition Corp,BRAC.OQ^A25,,,
MyndTec Inc,MYTC.CD,,,
Specificity Inc,SPTY.PK,,,
Base Carbon Inc,BCBN.NLB,,,
Papaya Growth Opportunity Corp I,PPYA.PK,,,
ABPRO Holdings Inc,ABPO.PK,,,
Fusemachines Inc,FUSE.OQ,,,
Military Metals Corp,MILI.CD,,,
AD4 Capital Corp,ADJp.V,,,
Operadora de Sites Mexicanos SAB de CV,SITES1A1.MX,SITES,,
Left Field Capital Corp,LFCp.V,,,
Standard Premium Finance Holdings Inc,SPFX.PK,,,
Intertidal Capital Corp,TIDEp.V,,,
Pacific Coast Bankers Bancshares,PCBB.PK,PCCCB,,
Auren Energia SA,AURE3.SA,AUREC,,
Guerrilla RF Inc,GUER.PK,,,
Tokenwell Platforms Inc,TWEL.CD,,,
Searchlight Innovations Inc,SLXp.V,,,
Aimfinity Investment Corp I,AIMUF.PK,,,
Cycurion Inc,CYCU.OQ,,,
Purebread Brands Inc,BRED.V,,,
Monaghan Capital Fund Ltd,EIREp.V,,,
Dream Residential Real Estate Investment Trust,DRRu.TO^K25,,,
Goldenstone Acquisition Ltd,GDST.PK,,,
Alternus Clean Energy Inc,ALCE.PK,,,
Valuence Merger Corp I,VMCAF.PK,,,
Pentagon I Capital Corp,PNTIp.V,,,
Patria Latin American Opportunity Acquisition Corp,PLAOF.PK^J25,,,
Cheelcare Inc,CHER.V,,,
Clip Money Inc,CLIP.V,,,
Metal Sky Star Acquisition Corp,MSSAF.PK,,,
Safe Supply Streaming Co Ltd,SPLY.CD,,,
Pioneer Green Farms Inc,PGFF.PK,,,
Landa App 2 LLC,LNDLS.PK^I25,,,
Coelacanth Energy Inc,CEI.V,,,
Cartesian Growth Corp II,RENEF.PK,,,
Administradora Americana de Inversiones SA,AAISA.SN,,,
Tofla Megaline Inc,TFLM.PK,,,
Pangea Wellness Inc,PNGA.CD,,,
Hermes Transportes Blindados SA,HERMESC2.LM,HERMX,,
Orion Bliss Corp,ORIB.PK,,,
Eurofarma Laboratorios SA,EUFA3.SA,EUFA,,
Opensesame Acquisition Corp,OPENp.V,,,
5D Acquisition Corp,FIVDp.V,,,
Waskahigan Oil & Gas Corp,WOGC.CD,,,
Haviland Enviro Corp,HECp.V,,,
Webull Corp,BULL.OQ,,,
Golden Star Capital Ventures Inc,GCVp.V,,,
Field Trip Health & Wellness Ltd,FTHWh.V^L24,,,
Metaterra Corp,MTRC.PK^G25,,,
Patrimonio Autonomo Estrategias Inmobiliarias,PEI.CN,PAEI,,
Orion Haus Homes and Hotels Inc,OHHH.PK,,,
Supermercados Xtra SA,XTRA.PN,XTRA,,
CGE Transmision SA,CGET.SN,CGET,,
Inturai Ventures Corp,URAI.CD,,,
Osoji Robotics Corporation Chile SPA,OSOJIX.SN,,,
XY Labs Inc,XYLB.PK,,,
Cannassieur Group Inc,TCRG.PK,,,
Chicane Capital I Corp,CCICp.V,,,
Seyond Holdings Ltd,2665.HK,,,
Sitios Latinoamerica SAB de CV,LASITE.MX,SITIO,,
Embrace Change Acquisition Corp,EMCGF.PK,,,
Genflat Holdings Inc,GFLT.PK,,,
Excalibur Metals Corp,EXCL.V,,,
Grounded People Apparel Inc,SHOEx.CD,,,
Redox International Group Corp,ITOR.PK,,,
Artrari One Capital Corp,AOCCp.V,,,
Curvebeam AI Ltd,CVB.AX,,,
Glidelogic Corp,GDLG.PK,,,
Spring Valley Acquisition Corp II,SVIIF.PK^B26,,,
LSEB Creative Corp,LSEB.PK,,,
Golden Grain Energy LLC,GGELU.PK,,,
K Wave Media Ltd,KWM.OQ,,,
LAMY,LMMY.PK,,,
FS Credit Opportunities Corp,FSCO.N,,,
ZRCN Inc,ZRCN.PK,,,
Hypercharge Networks Corp,HC.V,,,
DMY Squared Technology Group Inc,DMYY.PK,,,
MGO Global Inc,MGOL.OQ^B25,,,
,MGOL.OQ^B25,,,
G2M Cap Corp,GTMp.V,,,
Sociedad de Transmision Metropolitana II SA,STMCHB.SN,,,
BankFlorida Bancorp Inc,BKFL.PK,BNKFL,,
Park View OZ Reit Inc,PVOZ.PK,,,
Space Kingdom Digital Capital Corp,YSKp.V,,,
Adaptogenics Health Corp,ADPT.CD,,,
Uriel Gas Holdings Corp,UGH.CD,,,
Strategic Student & Senior Housing Trust Inc,STSR.PK,,,
Constellation Capital Corp,CNSTp.V,,,
REST EZ Inc,RTEZ.PK,,,
Powerdyne International Inc,PWDY.PK,,,
Arculus System Co Ltd,AQLS.PK,,,
Seacrest Petroleo Bermuda Ltd,SEAPT.OL^K25,SPBRF,,
Birchtree Investments Ltd,BRCH.CD,,,
Northstar Gaming Holdings Inc,BET.V,,,
SYBLEU Inc,SYBE.PK,,,
Scantech AI Systems Inc,STAI.PK,,,
Arizon RFID Technology Cayman Co Ltd,6863.TW,ARFID,,
OSR Holdings Inc,OSRH.OQ,,,
Transuite.Org Inc,TRSO.PK,,,
Cheetah Net Supply Chain Service Inc,CTNT.OQ,,,
Madison Square Garden Entertainment Corp,MSGE.N,MSGE,,
London BTC Company Limited,BTCV.L,,,
Marky Corp,MRKY.PK,,,
Priority Income Fund Inc,PRIF.PK^L25,PRICF,,
Trailblazer Merger Corporation I,TBMC.OQ,,,
Startengine Collectibles Fund I LLC,STGBS.PK,,,
Raging Rhino Capital Corp,RRCCp.V,,,
Mayberry Investments Ltd,MIL925FR2024T1.JS,,,
Controladora Axtel SAB de CV,CTAXTELA.MX,CONAX,,
V Ten Metals Corp,VTEN.V,,,
Sudmedica Quillota SA,SUDMEDICA.SN,,,
Kodiak AI Inc,KDK.OQ,,,
Toggle3D.ai Inc,TGGL.CD,,,
Blackstone Real Estate Income Trust Inc,BSTT.PK,BLCKR,,
Rockmount Capital Corp,RSCp.V,,,
Panther Management SpA,ZEROQ.SN,,,
MachTen Inc,MACT.PK,,,
Dynamic Aerospace Systems Corp,BRQL.PK,,,
Pampa Camarones SpA,CAMARONEX.SN,,,
Londax Corp,LDXC.PK,,,
Cloud3 Ventures Inc,CLDV.CD,,,
Haymaker Acquisition Corp 4,HYAC.N,,,
Integrated Cyber Solutions Inc,ICS.CD,,,
Sucro Ltd,SUGR.V,,,
Jo-Jo Capital Canada Ltd,JOJOp.V,,,
AS Bryden & Sons Holdings Ltd,ASBH.JS,,,
Holding Bursatil Regional SA,NUAM.SN,HOBURS,,
Enlitic Inc,ENL.AX,,,
J&B International Inc,4442.TWO,JBINL,,
FintechWerx International Software Services Inc,WERX.CD,,,
Growth Stalk Holdings Corp,GSTK.PK,,,
Intelithrive Inc,ITHR.PK,,,
AI Transportation Acquisition Corp,AITR.OQ^D25,,,
GrabAGun Digital Holdings Inc,PEW.N,,,
World Fitness Services Ltd,2762.TW,,,
WeatherFlow-Tempest Inc,WFTI.PK^E25,,,
BridgeBio Oncology Therapeutics Inc,BBOT.OQ,,,
Navion Capital II Inc,NVNp.V,,,
Amaya Big Sky Capital Corp,AMYAp.V,,,
Blockchain Institute of Technology Inc,BXNS.PK,,,
Franklin BSP Capital Corp,FRBP.PK,FRBP,,
Oyocar Group Inc,OYCG.PK,,,
CN Healthy Food Tech Group Corp,UCFI.OQ,,,
Ollamani SAB,AGUILASCPO.MX,,,
Beach Cities Commercial Bank,BCCB.PK,,,
Baker Global Asset Management Inc,BAKR.PK,,,
Lodging Fund REIT III Inc,LGFR.PK^C25,,,
Destiny Tech100 Inc,DXYZ.N,,,
Legato Merger Corp III,LEGT.A,,,
Lakeside Holdings Ltd,LSH.OQ,,,
Reset IV Inc,RSIV.PK^D25,,,
Zefiro Methane Corp,ZEFI.NLB,,,
Almco Plumbing Inc,ALMP.PK,,,
Black Hawk Acquisition Corp,BKHA.OQ,,,
Perceptive Capital Solutions Corp,PCSC.OQ,,,
Lai Yih Footwear Co Ltd,6890.TW,LAIYH,,
Jaag Enterprises Ltd,JAGL.PK,,,
Ventura Offshore Holding Ltd,VTURA.OL,,,
Aoti Inc,AOTI.L,,,
Vitru Brasil Empreendimentos Participacoes e Comercio SA,VTRU3.SA,VTRUA,,
Horizon Fixture Group Co Ltd,6957.TW,HZNFT,,
Twenty One Capital Inc,XXI.N,XXI,,
Concentra Group Holdings Parent Inc,CON.N,CONX,,
Endo LP,NDOI.PK^H25,KEENON,,
Cirrus Aircraft Ltd,2507.HK,,,
Florida Canyon Gold Inc,FCGV.V^K24,ITRFL,,
Silver Crown Royalties Inc,SCRI.NLB,,,
Launch Two Acquisition Corp,LPBBU.OQ,,,
Borealis Mining Company Ltd,BOGO.V,BOGOX,,
Nextgen Digital Platforms Inc,NXT.CD,,,
Cloudbreak Pharma Inc,2592.HK,,,
Lionheart Holdings,CUB.OQ,,,
Flag Ship Acquisition Corp,FSHP.OQ,,,
High Arctic Overseas Holdings Corp,HOH.V,,,
Rektron Group Inc,REKu.CD,,,
Fiddlehead Resources Corp,FHR.V,,,
AA Mission Acquisition Corp,AAM.N^B26,,,
DT Cloud Star Acquisition Corp,DTSQ.OQ,,,
Security Midwest Bancorp Inc,SBMW.PK,,,
M3-Brigade Acquisition V Corp,MBAV.OQ,,,
EQV Ventures Acquisition Corp,FTW.N,,,
SilverBox Corp IV,SBXD.N,,,
Skunk Brothers Spirits Inc,SKNB.PK,,,
Andretti Acquisition Corp. II,POLE.OQ,,,
Vine Hill Capital Investment Corp,VCIC.OQ,,,
Future Vision II Acquisition Corp,FVN.OQ,,,
StemCyte International Ltd,4178.TWO,,,
Bruton Ltd,BRUT.OL,,,
Inflection Point Acquisition Corp IV,BACQ.OQ,,,
Automob Participacoes SA,AMOB3.SA,VAMOCA,,
XIT Corp,GSRT.OQ^J25,,,
Cizzle Brands Corp,CZZL.NLB,CZZL,,
Newbury Street II Acquisition Corp,NTWO.OQ,,,
Willow Lane Acquisition Corp,WLAC.OQ,,,
Vertical Data Inc,VDTA.PK,,,
Neolara Corp,NELR.PK,,,
Roman DBDR Acquisition Corp II,DRDB.OQ,,,
Mountain Lake Acquisition Corp,MLAC.OQ,,,
Made in USA Inc,USDW.PK,,,
Translational Development Acquisition Corp,TDAC.OQ,,,
"Resolute Holdings Management, Inc (Pre-Reincorporation)",RHLD.N,,,
Chung Jye Investment Holding Co Ltd,6965.TW,,,
Unibank SA,UNIB0750PREFA.PN,UNIBTN,,
Controladora Alpek SAB de CV,CTALPEKA.MX^L25,CTALP,,
Tradewinds Universal,TRWD.PK,,,
Caja Rural de Ahorro y Credito Los Andes SA,CRANDEC2.LM,CRANX,,
Cityfunds I LLC,CTYFS.PK,,,
Medallion Bank,MBNKO.OQ,MBNKO,,
Versamet Royalties Corp,VMET.TO,,,
HanchorBio Inc,7827.TWO,,,
Carlyle AlpInvest Private Markets Fund,XCPCX.O,,,
Arrived STR 2 LLC,ARRVS.PK,,,
Arrived Homes LLC,AVHJS.PK,,,
Arrived STR LLC,ARVSS.PK,,,
GO Residential Real Estate Investment Trust,GOu.TO,,,
ARK7 Properties Advance LLC,TPVSS.PK,,,
IMA Tech,IMAA.PK,,,
Canada Packers Inc,CPKR.TO,,,
Grupo Salta Educacao SA,SALT3.SA,CLVIM,,
Rio Alto Energias Renovaveis SA,RIOS3.SA,RRALG,,
H2 Inc,7851.TWO,,,
Esentia Energy Development SA de CV,ESENTIAI.MX,,,
Bitzero Holdings Inc,BITZu.CD,,,
6K Additive Inc,6KA.AX,,,
Bluerock Private Real Estate Fund,BPRE.N,,,
Predictiv AI Inc,PAI.CD,,,
Starwood Real Estate Income Trust Inc,SWDR.PK,SWDR,,
Starlight US Residential Multi-Family Investment LP,SURF_u.V,,,
Alternative Ballistics Corp,ALBC.PK,,,
Strategic Storage Trust VI Inc,SGST.PK,,,
